review_id,product_id,brand,rating,title,text,date,verified,helpful_count,full_text,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,combined_score,sentiment_label
RET25LZSE99F77,B123E4A758,American Tourister,4,Must buy!,Amazing product at this price point. Smooth wheels. The material feels durable and the build quality is very smooth. Recommended for frequent travelers.,2025-10-28,False,0,Must buy!. Amazing product at this price point. Smooth wheels. The material feels durable and the build quality is very smooth. Recommended for frequent travelers.,0.7327,0.212,0.0,0.788,0.405,0.5875,0.618,Positive
R8K03W0FGEA9WV,B123E4A758,American Tourister,4,Best luggage ever,"Five stars! Excellent build quality, premium finish, and excellent zipper. What more can you ask for at this price?",2025-05-30,True,0,"Best luggage ever. Five stars! Excellent build quality, premium finish, and excellent zipper. What more can you ask for at this price?",0.9168,0.385,0.0,0.615,0.875,0.7,0.9022,Positive
RSVZN4REGB1AJO,B123E4A758,American Tourister,4,Worth the money,"Good product, delivered on time. Excellent build quality. The wheels impressed me the most. Using it regularly now - no complaints so far!",2025-04-30,True,1,"Worth the money. Good product, delivered on time. Excellent build quality. The wheels impressed me the most. Using it regularly now - no complaints so far!",0.9209,0.403,0.0,0.597,0.5179,0.611,0.7798,Positive
RLQIOB0NLW0VS5,B123E4A758,American Tourister,5,Very satisfied,Using for office travel and it's perfect. Tsa lock. Compact yet spacious. The build quality deserves special mention.,2026-03-20,True,0,Very satisfied. Using for office travel and it's perfect. Tsa lock. Compact yet spacious. The build quality deserves special mention.,0.8588,0.358,0.0,0.642,0.669,0.8571,0.7924,Positive
RBN18GP51KFK7Y,B123E4A758,American Tourister,4,Very satisfied,Premium feel without the premium price tag. Smooth wheels and TSA lock. Really impressed with the wheels.,2026-01-26,True,0,Very satisfied. Premium feel without the premium price tag. Smooth wheels and TSA lock. Really impressed with the wheels.,0.7569,0.276,0.0,0.724,0.6833,0.8333,0.7312,Positive
ROLAQ665DLXZF0,B123E4A758,American Tourister,4,Worth the money,Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. zipper quality is commendable.,2026-02-21,False,0,Worth the money. Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. zipper quality is commendable.,0.2263,0.091,0.0,0.909,0.1667,0.1333,0.2054,Positive
R2S8NN16UXF5GZ,B123E4A758,American Tourister,4,Very satisfied,Great quality for the price. Tsa lock. Used it for my trip and it handled everything well. The compartments works smoothly. Highly recommend.,2025-09-06,True,1,Very satisfied. Great quality for the price. Tsa lock. Used it for my trip and it handled everything well. The compartments works smoothly. Highly recommend.,0.9074,0.371,0.0,0.629,0.5367,0.7633,0.7776,Positive
RWJQ4TA5IVROCV,B123E4A758,American Tourister,4,Great product!,Great quality for the price. Smooth wheels. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,2025-12-04,True,0,Great product!. Great quality for the price. Smooth wheels. Used it for my trip and it handled everything well. The zipper works smoothly. Highly recommend.,0.9244,0.389,0.0,0.611,0.59,0.635,0.8074,Positive
RXB4Y4K7BPGYVY,B123E4A758,American Tourister,4,Great product!,Excellent luggage! Smooth wheels and trusted brand. Very happy with my purchase. The material is really impressive. Would definitely buy again from American Tourister.,2025-06-08,True,0,Great product!. Excellent luggage! Smooth wheels and trusted brand. Very happy with my purchase. The material is really impressive. Would definitely buy again from American Tourister.,0.972,0.524,0.0,0.476,0.6286,0.6786,0.8518,Positive
RL6314CQE4LOHH,B123E4A758,American Tourister,5,Perfect for travel,Premium feel without the premium price tag. Excellent build quality and smooth wheels. Really impressed with the compartments.,2026-03-10,False,1,Perfect for travel. Premium feel without the premium price tag. Excellent build quality and smooth wheels. Really impressed with the compartments.,0.8955,0.375,0.0,0.625,0.85,0.875,0.8796,Positive
RVLS9MEUSWRGVZ,B123E4A758,American Tourister,4,Best luggage ever,This is my second purchase from American Tourister and they never disappoint. Tsa lock. The handle is even better than my previous bag.,2025-12-30,False,0,Best luggage ever. This is my second purchase from American Tourister and they never disappoint. Tsa lock. The handle is even better than my previous bag.,0.854,0.289,0.0,0.711,0.2667,0.1933,0.6484,Positive
RBM3HXYJCKT1EL,B123E4A758,American Tourister,4,Best luggage ever,Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. material quality is commendable.,2025-09-18,True,0,Best luggage ever. Very practical and well-designed. Tsa lock. The interiors are well-organized with multiple pockets. material quality is commendable.,0.6369,0.181,0.0,0.819,0.4,0.2,0.554,Positive
R47RRBEFQ56Q37,B123E4A758,American Tourister,4,Highly recommended,Using for office travel and it's perfect. Smooth wheels. Compact yet spacious. The wheels deserves special mention.,2026-03-11,True,0,Highly recommended. Using for office travel and it's perfect. Smooth wheels. Compact yet spacious. The wheels deserves special mention.,0.8173,0.347,0.0,0.653,0.4793,0.6529,0.699,Positive
RCF4MNTFVGE2L4,B123E4A758,American Tourister,4,Highly recommended,"Very satisfied! The build quality is good, Tsa lock. Packing was easy due to the spacious compartments. The wheels is excellent.",2025-04-10,False,0,"Highly recommended. Very satisfied! The build quality is good, Tsa lock. Packing was easy due to the spacious compartments. The wheels is excellent.",0.9354,0.459,0.0,0.541,0.4968,0.7247,0.7819,Positive
R26PARSG70S1F5,B630890FAD,American Tourister,4,Great product!,I bought this for my recent vacation and it was perfect. Excellent build quality and the lock is top notch. American Tourister has done a great job with this one.,2025-07-18,True,0,Great product!. I bought this for my recent vacation and it was perfect. Excellent build quality and the lock is top notch. American Tourister has done a great job with this one.,0.9565,0.396,0.0,0.604,0.6143,0.6071,0.8367,Positive
R45L6D10A1WHHK,B630890FAD,American Tourister,4,Must buy!,Excellent luggage! Trusted brand and excellent build quality. Very happy with my purchase. The handle is really impressive. Would definitely buy again from American Tourister.,2025-07-10,True,0,Must buy!. Excellent luggage! Trusted brand and excellent build quality. Very happy with my purchase. The handle is really impressive. Would definitely buy again from American Tourister.,0.9707,0.507,0.0,0.493,0.6667,0.75,0.8643,Positive
RE8UDTTJ72UGL6,B630890FAD,American Tourister,4,Perfect for travel,Love this luggage! Smooth wheels and trusted brand. Looks premium and feels sturdy. The handle quality is really good for this price range.,2025-07-06,True,0,Perfect for travel. Love this luggage! Smooth wheels and trusted brand. Looks premium and feels sturdy. The handle quality is really good for this price range.,0.938,0.397,0.0,0.603,0.6812,0.675,0.8481,Positive
ROZ6WYQMLH13C7,B630890FAD,American Tourister,4,Best luggage ever,Worth every rupee! Excellent build quality and smooth wheels. Took it on a 2-week trip and came back without any scratches. American Tourister quality is reliable.,2025-08-13,True,0,Best luggage ever. Worth every rupee! Excellent build quality and smooth wheels. Took it on a 2-week trip and came back without any scratches. American Tourister quality is reliable.,0.8777,0.28,0.0,0.72,0.4625,0.3167,0.7324,Positive
RX1Q8F6JNG7L4L,B630890FAD,American Tourister,4,Must buy!,Great quality for the price. Premium finish. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,2025-08-02,False,0,Must buy!. Great quality for the price. Premium finish. Used it for my trip and it handled everything well. The build quality works smoothly. Highly recommend.,0.8513,0.288,0.0,0.712,0.48,0.645,0.7213,Positive
RD32LX2TOOWT9N,B630890FAD,American Tourister,4,Super happy,Love this luggage! Trusted brand and smooth wheels. Looks premium and feels sturdy. The zipper quality is really good for this price range.,2025-10-16,True,0,Super happy. Love this luggage! Trusted brand and smooth wheels. Looks premium and feels sturdy. The zipper quality is really good for this price range.,0.9606,0.479,0.0,0.521,0.5717,0.6733,0.8245,Positive
RYGY0Z4EVLDQLO,B630890FAD,American Tourister,5,Super happy,Very practical and well-designed. Premium finish. The interiors are well-organized with multiple pockets. weight quality is commendable.,2025-06-06,False,2,Super happy. Very practical and well-designed. Premium finish. The interiors are well-organized with multiple pockets. weight quality is commendable.,0.8225,0.309,0.0,0.691,0.3333,0.4917,0.6513,Positive
R356WAFFTOUHYL,B630890FAD,American Tourister,4,Love it!,Bought for my parents - they loved it! Excellent build quality and easy to maneuver. The build quality makes it very convenient to use.,2025-06-21,True,0,Love it!. Bought for my parents - they loved it! Excellent build quality and easy to maneuver. The build quality makes it very convenient to use.,0.9458,0.41,0.0,0.59,0.6267,0.7067,0.8341,Positive
RA9OEKNTBZ3M55,B630890FAD,American Tourister,4,Fantastic purchase,"Five stars! Trusted brand, excellent build quality, and excellent weight. What more can you ask for at this price?",2025-12-09,True,0,"Fantastic purchase. Five stars! Trusted brand, excellent build quality, and excellent weight. What more can you ask for at this price?",0.937,0.458,0.0,0.542,0.75,0.85,0.8716,Positive
RK5EAXF5X9EE34,BE8E47B1D7,American Tourister,4,Worth the money,Using for office travel and it's perfect. Trusted brand. Compact yet spacious. The weight deserves special mention.,2025-04-17,True,0,Worth the money. Using for office travel and it's perfect. Trusted brand. Compact yet spacious. The weight deserves special mention.,0.886,0.416,0.0,0.584,0.5524,0.5571,0.7692,Positive
R3NIPAR0ZJ7UBB,BE8E47B1D7,American Tourister,4,Super happy,This is my second purchase from American Tourister and they never disappoint. Tsa lock. The zipper is even better than my previous bag.,2025-08-04,True,0,Super happy. This is my second purchase from American Tourister and they never disappoint. Tsa lock. The zipper is even better than my previous bag.,0.9146,0.378,0.0,0.622,0.2444,0.3889,0.68,Positive
RSSVIWXYYTUW6T,BE8E47B1D7,American Tourister,4,Amazing value,"Five stars! Tsa lock, trusted brand, and excellent zipper. What more can you ask for at this price?",2026-04-03,True,0,"Amazing value. Five stars! Tsa lock, trusted brand, and excellent zipper. What more can you ask for at this price?",0.923,0.454,0.0,0.546,0.75,0.8,0.8625,Positive
R82KB700UCRGB9,BE8E47B1D7,American Tourister,4,Highly recommended,Perfect cabin luggage! Fits all airline requirements. Trusted brand. build quality is of great quality. Will suggest to friends.,2025-05-24,False,0,Highly recommended. Perfect cabin luggage! Fits all airline requirements. Trusted brand. build quality is of great quality. Will suggest to friends.,0.949,0.51,0.0,0.49,0.6533,0.7633,0.8455,Positive
R4AEGVFQ3JZR25,BE8E47B1D7,American Tourister,4,Perfect for travel,Love this luggage! Smooth wheels and premium finish. Looks premium and feels sturdy. The lock quality is really good for this price range.,2025-10-15,True,8,Perfect for travel. Love this luggage! Smooth wheels and premium finish. Looks premium and feels sturdy. The lock quality is really good for this price range.,0.9078,0.331,0.0,0.669,0.6812,0.675,0.8285,Positive
RIPWH0MX1EGOK0,BE8E47B1D7,American Tourister,4,Best luggage ever,Using for office travel and it's perfect. Premium finish. Compact yet spacious. The zipper deserves special mention.,2025-07-10,True,0,Best luggage ever. Using for office travel and it's perfect. Premium finish. Compact yet spacious. The zipper deserves special mention.,0.891,0.384,0.0,0.616,0.7857,0.6238,0.8541,Positive
RY8YB7W8P74MJD,BE8E47B1D7,American Tourister,4,Best luggage ever,Excellent luggage! Trusted brand and TSA lock. Very happy with my purchase. The weight is really impressive. Would definitely buy again from American Tourister.,2025-05-08,True,0,Best luggage ever. Excellent luggage! Trusted brand and TSA lock. Very happy with my purchase. The weight is really impressive. Would definitely buy again from American Tourister.,0.9714,0.51,0.0,0.49,0.6667,0.6333,0.8647,Positive
RMYGTY3ADDQHKG,BE8E47B1D7,American Tourister,4,Super happy,"Five stars! Tsa lock, smooth wheels, and excellent material. What more can you ask for at this price?",2026-03-27,True,0,"Super happy. Five stars! Tsa lock, smooth wheels, and excellent material. What more can you ask for at this price?",0.9117,0.405,0.0,0.595,0.6467,0.7333,0.8189,Positive
RKXCQ91YY1J2JC,B751A278E1,American Tourister,4,Perfect for travel,Premium feel without the premium price tag. Excellent build quality and trusted brand. Really impressed with the zipper.,2025-09-22,True,0,Perfect for travel. Premium feel without the premium price tag. Excellent build quality and trusted brand. Really impressed with the zipper.,0.9312,0.45,0.0,0.55,1.0,1.0,0.9553,Positive
